Date,Price,Open,High,Low,Vol.,Change %,Index
2021-06-30,2594.5,2597.0,2600.1,2586.5,391.89M,-0.1,Technology
2021-07-01,2597.1,2594.5,2597.6,2581.4,376.36M,0.1,Technology
2021-07-02,2633.3,2597.1,2635.1,2597.1,357.73M,1.39,Technology
2021-07-06,2642.9,2633.3,2654.8,2617.1,413.75M,0.37,Technology
2021-07-07,2655.9,2642.9,2662.7,2636.0,398.41M,0.49,Technology
2021-07-08,2631.4,2655.9,2655.9,2603.2,397.06M,-0.92,Technology
2021-07-09,2656.4,2631.4,2658.1,2625.3,358.01M,0.95,Technology
2021-07-12,2657.5,2656.4,2667.7,2649.6,322.92M,0.04,Technology
2021-07-13,2669.2,2657.5,2688.0,2651.8,361.63M,0.44,Technology
2021-07-14,2688.7,2669.2,2701.6,2669.2,393.91M,0.73,Technology
2021-07-15,2666.1,2688.7,2688.7,2652.1,411.67M,-0.84,Technology
2021-07-16,2640.2,2666.1,2684.1,2637.5,388.43M,-0.97,Technology
2021-07-19,2603.4,2640.2,2640.2,2588.8,483.05M,-1.39,Technology
2021-07-20,2641.8,2603.4,2656.7,2601.8,419.06M,1.47,Technology
2021-07-21,2667.8,2641.8,2667.8,2637.5,389.45M,0.98,Technology
2021-07-22,2686.8,2667.8,2689.2,2667.8,396.06M,0.71,Technology
2021-07-23,2713.4,2686.8,2714.7,2686.8,374.20M,0.99,Technology
2021-07-26,2712.8,2713.4,2717.1,2696.9,318.82M,-0.02,Technology
2021-07-27,2685.5,2712.8,2712.8,2652.9,469.56M,-1.01,Technology
2021-07-28,2683.0,2685.5,2697.0,2658.3,519.36M,-0.1,Technology
2021-07-29,2695.8,2683.0,2704.9,2681.7,476.04M,0.48,Technology
2021-07-30,2693.6,2695.8,2696.8,2679.4,440.59M,-0.08,Technology
2021-08-02,2683.6,2693.6,2710.4,2681.1,451.86M,-0.37,Technology
2021-08-03,2702.0,2683.6,2703.1,2668.0,516.05M,0.69,Technology
2021-08-04,2707.3,2702.0,2713.7,2691.2,559.24M,0.19,Technology
2021-08-05,2721.9,2707.3,2722.5,2704.2,412.09M,0.54,Technology
2021-08-06,2718.6,2721.9,2721.9,2710.9,413.07M,-0.12,Technology
2021-08-09,2709.2,2718.6,2727.0,2707.1,348.29M,-0.35,Technology
2021-08-10,2689.5,2709.2,2717.3,2682.5,425.18M,-0.73,Technology
2021-08-11,2690.2,2689.5,2704.1,2676.6,382.91M,0.03,Technology
2021-08-12,2705.9,2690.2,2707.2,2676.8,417.31M,0.58,Technology
2021-08-13,2720.6,2705.9,2720.8,2705.2,372.40M,0.54,Technology
2021-08-16,2732.6,2720.6,2732.9,2691.4,396.44M,0.44,Technology
2021-08-17,2708.8,2732.6,2732.6,2693.3,409.68M,-0.87,Technology
2021-08-18,2671.1,2708.8,2714.6,2668.4,409.28M,-1.39,Technology
2021-08-19,2697.5,2671.1,2707.4,2654.1,517.94M,0.99,Technology
2021-08-20,2732.6,2697.5,2734.5,2697.5,438.13M,1.3,Technology
2021-08-23,2767.4,2732.6,2771.5,2732.6,440.98M,1.27,Technology
2021-08-24,2763.9,2767.4,2774.0,2762.1,358.13M,-0.13,Technology
2021-08-25,2762.4,2763.9,2778.1,2758.3,439.45M,-0.05,Technology
2021-08-26,2745.2,2762.4,2764.4,2743.3,363.10M,-0.62,Technology
2021-08-27,2771.7,2745.2,2773.8,2743.5,371.35M,0.97,Technology
2021-08-30,2801.9,2771.7,2804.7,2771.7,363.95M,1.09,Technology
2021-08-31,2786.1,2801.9,2803.6,2782.2,431.19M,-0.56,Technology
2021-09-01,2786.8,2786.1,2808.3,2785.3,368.63M,0.03,Technology
2021-09-02,2785.4,2786.8,2801.3,2773.4,348.57M,-0.05,Technology
2021-09-03,2796.1,2785.4,2803.0,2782.8,317.75M,0.38,Technology
2021-09-07,2796.9,2796.1,2802.4,2783.1,341.25M,0.03,Technology
2021-09-08,2785.5,2796.9,2796.9,2765.9,381.11M,-0.41,Technology
2021-09-09,2773.7,2785.5,2796.7,2772.6,322.68M,-0.42,Technology
2021-09-10,2746.4,2773.7,2797.2,2744.6,418.94M,-0.99,Technology
2021-09-13,2747.4,2746.4,2775.1,2730.3,407.03M,0.03,Technology
2021-09-14,2743.6,2747.4,2765.1,2737.5,404.38M,-0.14,Technology
2021-09-15,2767.9,2743.6,2770.8,2738.9,408.57M,0.89,Technology
2021-09-16,2769.7,2767.9,2772.9,2742.0,339.48M,0.06,Technology
2021-09-17,2727.7,2769.7,2769.7,2723.3,680.60M,-1.52,Technology
2021-09-20,2676.9,2727.7,2727.7,2641.6,513.23M,-1.86,Technology
2021-09-21,2677.8,2676.9,2699.7,2667.9,354.39M,0.03,Technology
2021-09-22,2715.2,2677.8,2724.9,2677.8,356.59M,1.4,Technology
2021-09-23,2751.8,2715.2,2757.6,2715.2,341.71M,1.35,Technology
2021-09-24,2753.6,2751.8,2757.7,2733.8,279.95M,0.07,Technology
2021-09-27,2725.9,2753.6,2753.6,2709.8,364.71M,-1.01,Technology
2021-09-28,2644.5,2725.9,2725.9,2643.4,515.20M,-2.98,Technology
2021-09-29,2641.8,2644.5,2669.7,2637.8,404.39M,-0.1,Technology
2021-09-30,2623.8,2641.8,2668.8,2623.8,438.05M,-0.68,Technology
2021-10-01,2661.5,2623.8,2668.3,2606.7,398.11M,1.44,Technology
2021-10-04,2598.6,2661.5,2661.5,2580.3,455.02M,-2.36,Technology
2021-10-05,2636.5,2598.6,2652.5,2598.6,362.76M,1.46,Technology
2021-10-06,2654.6,2636.5,2656.8,2599.1,394.32M,0.69,Technology
2021-10-07,2678.9,2654.6,2699.7,2654.6,335.58M,0.91,Technology
2021-10-08,2668.5,2678.9,2691.2,2664.7,283.95M,-0.39,Technology
2021-10-11,2654.4,2668.5,2689.7,2653.4,291.25M,-0.53,Technology
2021-10-12,2640.9,2654.4,2667.5,2636.3,382.97M,-0.51,Technology
2021-10-13,2655.8,2640.9,2661.7,2634.9,385.28M,0.57,Technology
2021-10-14,2716.4,2655.8,2717.6,2655.8,377.25M,2.28,Technology
2021-10-15,2737.9,2716.4,2738.5,2716.4,354.57M,0.79,Technology
2021-10-18,2761.2,2737.9,2762.8,2715.9,353.27M,0.85,Technology
2021-10-19,2788.0,2761.2,2788.9,2761.2,332.25M,0.97,Technology
2021-10-20,2780.0,2788.0,2794.8,2769.1,333.22M,-0.29,Technology
2021-10-21,2791.3,2780.0,2793.3,2767.2,391.53M,0.41,Technology
2021-10-22,2782.0,2791.3,2802.3,2770.9,447.06M,-0.33,Technology
2021-10-25,2791.3,2782.0,2801.3,2780.9,361.24M,0.33,Technology
2021-10-26,2800.3,2791.3,2822.0,2791.3,475.96M,0.32,Technology
2021-10-27,2795.0,2800.3,2818.1,2794.7,558.14M,-0.19,Technology
2021-10-28,2824.6,2795.0,2826.9,2795.0,475.91M,1.06,Technology
2021-10-29,2836.9,2824.6,2838.2,2794.6,496.89M,0.43,Technology
2021-11-01,2834.7,2836.9,2838.1,2818.6,411.56M,-0.08,Technology
2021-11-02,2857.8,2834.7,2864.4,2834.7,435.28M,0.82,Technology
2021-11-03,2874.9,2857.8,2879.8,2845.9,394.98M,0.6,Technology
2021-11-04,2919.1,2873.6,2925.9,2873.6,632.91M,1.54,Technology
2021-11-05,2931.7,2919.1,2949.1,2914.9,525.08M,0.43,Technology
2021-11-08,2948.6,2931.7,2953.5,2931.7,522.28M,0.58,Technology
2021-11-09,2935.9,2948.6,2956.1,2921.5,510.33M,-0.43,Technology
2021-11-10,2886.7,2935.9,2935.9,2879.1,488.65M,-1.68,Technology
2021-11-11,2901.9,2886.7,2909.7,2886.7,364.84M,0.53,Technology
2021-11-12,2936.4,2901.9,2941.0,2901.9,430.60M,1.19,Technology
2021-11-15,2933.0,2936.4,2952.3,2917.1,395.08M,-0.11,Technology
2021-11-16,2964.5,2933.0,2968.5,2928.2,408.90M,1.07,Technology
2021-11-17,2952.8,2964.5,2972.7,2945.2,496.27M,-0.39,Technology
2021-11-18,2983.0,2952.8,2987.6,2950.1,621.83M,1.02,Technology
2021-11-19,3005.8,2983.0,3016.5,2983.0,558.66M,0.77,Technology
2021-11-22,2971.4,3005.8,3056.9,2970.6,635.66M,-1.14,Technology
2021-11-23,2965.3,2971.4,2974.1,2927.6,564.50M,-0.21,Technology
2021-11-24,2986.3,2965.3,2986.9,2933.1,476.55M,0.71,Technology
2021-11-25,2986.3,2965.3,2986.9,2933.1,,0.0,Technology
2021-11-26,2908.6,2986.3,2986.3,2900.2,368.07M,-2.6,Technology
2021-11-29,2985.4,2908.6,2992.3,2908.6,519.99M,2.64,Technology
2021-11-30,2956.9,2985.4,3000.0,2934.9,841.51M,-0.96,Technology
2021-12-01,2919.7,2956.9,3013.3,2917.7,688.84M,-1.26,Technology
2021-12-02,2944.3,2919.7,2959.1,2886.1,599.76M,0.84,Technology
2021-12-03,2895.7,2944.3,2963.1,2861.0,602.71M,-1.65,Technology
2021-12-06,2923.9,2895.7,2932.7,2876.1,555.71M,0.97,Technology
2021-12-07,3026.4,2923.9,3029.7,2923.9,620.70M,3.51,Technology
2021-12-08,3039.9,3026.4,3041.8,3007.5,476.49M,0.45,Technology
2021-12-09,3006.6,3039.9,3052.0,3004.2,463.09M,-1.09,Technology
2021-12-10,3068.9,3006.6,3071.0,3006.6,499.82M,2.07,Technology
2021-12-13,3019.1,3068.9,3079.5,3017.4,549.32M,-1.62,Technology
2021-12-14,2969.6,3019.1,3019.1,2936.2,568.64M,-1.64,Technology
2021-12-15,3051.3,2969.6,3054.2,2947.8,590.48M,2.75,Technology
2021-12-16,2963.9,3051.3,3065.7,2947.3,635.71M,-2.86,Technology
2021-12-17,2944.9,2963.9,2972.6,2916.5,972.23M,-0.64,Technology
2021-12-20,2908.7,2944.9,2944.9,2888.7,477.20M,-1.23,Technology
2021-12-21,2984.4,2908.7,2987.1,2908.7,514.14M,2.6,Technology
2021-12-22,3024.1,2984.4,3025.6,2972.6,395.34M,1.33,Technology
2021-12-23,3041.1,3024.1,3052.5,3024.1,368.32M,0.56,Technology
2021-12-27,3107.5,3041.1,3107.6,3041.1,361.66M,2.18,Technology
2021-12-28,3089.1,3107.5,3113.2,3082.4,349.21M,-0.59,Technology
2021-12-29,3091.4,3089.1,3103.6,3075.4,329.01M,0.07,Technology
2021-12-30,3070.4,3091.4,3104.2,3067.6,296.19M,-0.68,Technology
2021-12-31,3055.4,3070.4,3075.8,3054.9,294.59M,-0.49,Technology
2022-01-03,3086.8,3055.4,3089.2,3048.9,452.34M,1.02,Technology
2022-01-04,3051.5,3086.8,3094.4,3028.1,560.25M,-1.14,Technology
2022-01-05,2956.0,3051.5,3051.5,2955.4,599.64M,-3.13,Technology
2022-01-06,2941.7,2956.0,2971.9,2923.2,525.02M,-0.48,Technology
2022-01-07,2912.0,2941.7,2954.7,2895.0,472.50M,-1.01,Technology
2022-01-10,2915.0,2912.0,2918.4,2831.4,616.96M,0.1,Technology
2022-01-11,2950.3,2915.0,2953.9,2886.4,488.65M,1.21,Technology
2022-01-12,2963.1,2950.3,2992.6,2949.6,430.72M,0.44,Technology
2022-01-13,2884.6,2963.1,2987.9,2878.3,511.40M,-2.65,Technology
2022-01-14,2910.2,2884.6,2911.9,2867.8,480.35M,0.89,Technology
2022-01-18,2837.8,2910.2,2910.2,2832.6,521.18M,-2.49,Technology
2022-01-19,2798.9,2837.8,2884.8,2796.5,528.41M,-1.37,Technology
2022-01-20,2761.6,2798.9,2855.8,2759.0,536.87M,-1.33,Technology
2022-01-21,2708.3,2761.6,2787.4,2708.2,706.18M,-1.93,Technology
2022-01-24,2717.3,2708.3,2721.6,2563.2,912.16M,0.33,Technology
2022-01-25,2653.8,2717.3,2717.3,2627.3,683.78M,-2.34,Technology
2022-01-26,2673.0,2653.8,2760.6,2643.7,756.76M,0.72,Technology
2022-01-27,2654.5,2673.0,2731.1,2645.3,788.17M,-0.69,Technology
2022-01-28,2769.6,2654.5,2769.7,2646.9,765.32M,4.33,Technology
2022-01-31,2843.9,2769.6,2844.5,2759.2,687.49M,2.68,Technology
2022-02-01,2850.7,2843.9,2853.2,2807.1,587.47M,0.24,Technology
2022-02-02,2873.9,2850.7,2877.1,2835.7,782.62M,0.81,Technology
2022-02-03,2785.8,2873.9,2873.9,2780.4,641.70M,-3.07,Technology
2022-02-04,2798.9,2785.8,2823.0,2760.8,543.97M,0.47,Technology
2022-02-07,2780.6,2798.9,2818.1,2770.7,465.70M,-0.66,Technology
2022-02-08,2816.0,2780.6,2823.4,2765.5,496.31M,1.28,Technology
2022-02-09,2881.0,2816.0,2881.0,2816.0,558.78M,2.31,Technology
2022-02-10,2801.7,2881.0,2881.0,2790.2,617.68M,-2.75,Technology
2022-02-11,2717.5,2801.7,2819.6,2706.3,700.25M,-3.01,Technology
2022-02-14,2716.6,2717.5,2738.5,2684.8,570.28M,-0.03,Technology
2022-02-15,2790.9,2716.6,2792.1,2716.6,589.43M,2.74,Technology
2022-02-16,2786.1,2790.9,2795.9,2740.5,544.97M,-0.17,Technology
2022-02-17,2700.7,2786.1,2786.1,2696.0,579.50M,-3.06,Technology
2022-02-18,2670.9,2700.7,2715.0,2651.7,656.19M,-1.1,Technology
2022-02-22,2647.4,2670.9,2689.3,2618.4,668.77M,-0.88,Technology
2022-02-23,2579.6,2647.4,2682.6,2577.7,594.58M,-2.56,Technology
2022-02-24,2669.0,2579.6,2671.1,2483.2,839.14M,3.47,Technology
2022-02-25,2705.5,2669.0,2706.3,2641.3,598.77M,1.37,Technology
2022-02-28,2701.1,2705.5,2712.7,2655.5,644.47M,-0.16,Technology
2022-03-01,2647.3,2701.1,2704.8,2626.6,618.85M,-1.99,Technology
2022-03-02,2705.2,2647.3,2715.7,2646.2,594.70M,2.19,Technology
2022-03-03,2671.6,2705.2,2726.2,2659.1,546.44M,-1.24,Technology
2022-03-04,2624.0,2671.6,2671.6,2603.7,555.64M,-1.78,Technology
2022-03-07,2526.9,2624.0,2633.1,2525.5,624.23M,-3.7,Technology
2022-03-08,2516.1,2526.9,2593.4,2478.6,733.12M,-0.43,Technology
2022-03-09,2616.3,2516.1,2627.5,2516.1,572.34M,3.98,Technology
2022-03-10,2570.4,2616.3,2616.3,2530.8,544.82M,-1.76,Technology
2022-03-11,2524.1,2570.4,2594.7,2521.1,509.47M,-1.8,Technology
2022-03-14,2476.2,2524.1,2540.0,2469.8,575.27M,-1.9,Technology
2022-03-15,2561.1,2476.2,2566.5,2476.2,590.75M,3.43,Technology
2022-03-16,2646.2,2561.1,2646.8,2554.0,675.53M,3.32,Technology
2022-03-17,2664.4,2646.2,2664.4,2617.8,535.62M,0.69,Technology
2022-03-18,2722.7,2664.4,2727.0,2644.2,921.36M,2.19,Technology
2022-03-21,2717.9,2722.7,2732.1,2681.6,573.75M,-0.18,Technology
2022-03-22,2756.6,2717.9,2771.3,2716.5,526.71M,1.42,Technology
2022-03-23,2715.1,2756.6,2757.5,2712.8,526.01M,-1.5,Technology
2022-03-24,2788.6,2715.1,2788.9,2715.1,589.76M,2.71,Technology
2022-03-25,2786.1,2788.6,2796.3,2752.0,483.01M,-0.09,Technology
2022-03-28,2820.4,2786.1,2820.5,2766.8,486.58M,1.23,Technology
2022-03-29,2878.5,2820.4,2881.4,2820.4,542.14M,2.06,Technology
2022-03-30,2839.3,2878.5,2878.5,2825.1,548.01M,-1.36,Technology
2022-03-31,2794.1,2839.3,2845.1,2794.1,667.70M,-1.59,Technology
2022-04-01,2789.4,2794.1,2806.2,2757.2,556.60M,-0.17,Technology
2022-04-04,2842.8,2790.5,2843.3,2790.5,481.44M,1.91,Technology
2022-04-05,2780.5,2842.8,2842.8,2772.7,476.45M,-2.19,Technology
2022-04-06,2709.7,2780.5,2780.5,2689.9,604.23M,-2.55,Technology
2022-04-07,2716.0,2709.7,2735.3,2679.3,585.01M,0.23,Technology
2022-04-08,2677.0,2716.0,2716.0,2672.4,490.04M,-1.43,Technology
2022-04-11,2607.3,2677.0,2677.0,2604.9,496.96M,-2.6,Technology
2022-04-12,2598.1,2607.3,2660.5,2587.3,508.59M,-0.35,Technology
2022-04-13,2639.4,2598.1,2647.9,2590.1,459.37M,1.59,Technology
2022-04-14,2574.9,2639.4,2647.9,2572.9,478.95M,-2.45,Technology
2022-04-18,2583.1,2574.9,2599.2,2561.3,435.53M,0.32,Technology
2022-04-19,2630.6,2583.1,2635.7,2567.1,442.35M,1.84,Technology
2022-04-20,2627.2,2630.6,2663.3,2619.5,457.92M,-0.13,Technology
2022-04-21,2581.8,2627.2,2678.1,2574.2,514.36M,-1.73,Technology
2022-04-22,2509.6,2581.8,2594.3,2506.2,506.31M,-2.79,Technology
2022-04-25,2545.8,2509.6,2548.4,2482.7,564.38M,1.44,Technology
2022-04-27,2484.6,2451.3,2533.0,2451.3,608.16M,-2.4,Technology
2022-04-28,2584.9,2484.6,2600.8,2484.6,644.99M,4.04,Technology
2022-04-29,2478.0,2584.9,2588.8,2473.6,632.97M,-4.14,Technology
2022-05-02,2516.7,2478.0,2518.8,2447.1,612.17M,1.56,Technology
2022-05-03,2521.2,2516.7,2535.8,2497.4,549.46M,0.18,Technology
2022-05-04,2609.8,2521.2,2614.5,2489.0,747.80M,3.51,Technology
2022-05-05,2481.2,2609.8,2609.8,2452.7,728.25M,-4.93,Technology
2022-05-06,2461.5,2481.2,2501.9,2424.6,647.91M,-0.79,Technology
2022-05-09,2364.6,2461.5,2461.5,2354.7,734.29M,-3.94,Technology
2022-05-10,2401.9,2364.6,2435.8,2364.6,693.70M,1.58,Technology
2022-05-11,2322.6,2401.9,2424.4,2316.2,683.16M,-3.3,Technology
2022-05-12,2296.2,2322.6,2330.8,2243.0,772.86M,-1.14,Technology
2022-05-13,2375.3,2296.2,2386.8,2296.2,620.83M,3.44,Technology
2022-05-16,2353.7,2375.3,2385.0,2334.0,523.30M,-0.91,Technology
2022-05-17,2422.2,2353.7,2425.6,2353.7,580.85M,2.91,Technology
2022-05-18,2307.4,2422.2,2422.2,2300.7,648.70M,-4.74,Technology
2022-05-19,2282.6,2307.4,2322.3,2273.1,740.64M,-1.07,Technology
2022-05-20,2285.8,2282.6,2319.8,2215.2,767.12M,0.14,Technology
2022-05-23,2339.9,2285.8,2343.1,2285.8,593.25M,2.37,Technology
2022-05-24,2303.2,2339.9,2339.9,2263.9,579.97M,-1.57,Technology
2022-05-25,2331.1,2303.2,2348.6,2288.0,561.74M,1.21,Technology
2022-05-26,2388.1,2331.1,2397.9,2310.1,614.59M,2.45,Technology
2022-05-27,2470.3,2388.1,2470.5,2388.1,557.54M,3.44,Technology
2022-05-31,2452.9,2470.3,2477.0,2428.4,777.79M,-0.7,Technology
2022-06-01,2444.8,2452.9,2495.5,2426.7,521.72M,-0.33,Technology
2022-06-02,2504.4,2444.8,2504.7,2417.9,559.13M,2.44,Technology
2022-06-03,2442.4,2504.4,2504.4,2431.2,515.46M,-2.48,Technology
2022-06-06,2443.4,2442.4,2489.0,2430.9,420.89M,0.04,Technology
2022-06-07,2473.1,2443.4,2477.3,2412.0,394.88M,1.22,Technology
2022-06-08,2445.6,2473.1,2478.1,2438.7,440.17M,-1.11,Technology
2022-06-09,2379.0,2445.6,2450.4,2378.5,462.28M,-2.72,Technology
2022-06-10,2286.4,2379.0,2379.0,2286.1,555.42M,-3.89,Technology
2022-06-13,2184.3,2286.4,2286.4,2176.8,685.90M,-4.47,Technology
2022-06-14,2197.9,2184.3,2213.1,2177.8,531.17M,0.62,Technology
2022-06-15,2245.6,2197.9,2278.2,2196.6,559.27M,2.17,Technology
2022-06-16,2153.2,2245.6,2245.6,2136.3,644.35M,-4.11,Technology
2022-06-17,2174.4,2153.2,2194.3,2139.4,864.78M,0.99,Technology
2022-06-21,2229.6,2174.4,2244.9,2174.4,530.62M,2.54,Technology
2022-06-22,2220.4,2229.6,2250.4,2200.4,484.26M,-0.41,Technology
2022-06-23,2252.3,2220.4,2257.0,2218.1,507.98M,1.44,Technology
2022-06-24,2332.8,2252.3,2334.1,2252.3,637.87M,3.57,Technology
2022-06-27,2318.0,2332.8,2348.1,2308.3,445.90M,-0.63,Technology
2022-06-28,2248.3,2318.0,2342.9,2247.4,507.32M,-3.01,Technology
2022-06-29,2252.9,2248.3,2266.1,2228.3,458.02M,0.2,Technology
2022-06-30,2223.0,2252.9,2252.9,2188.2,609.44M,-1.33,Technology
2022-07-01,2228.5,2223.0,2230.2,2190.7,540.03M,0.25,Technology
2022-07-05,2256.1,2228.5,2256.8,2186.1,549.03M,1.24,Technology
2022-07-06,2276.1,2256.1,2294.1,2250.6,465.55M,0.88,Technology
2022-07-07,2323.1,2276.1,2328.1,2276.1,472.00M,2.06,Technology
2022-07-08,2324.8,2323.1,2331.6,2292.0,408.53M,0.07,Technology
2022-07-11,2291.7,2324.8,2324.8,2276.4,402.29M,-1.42,Technology
2022-07-12,2261.1,2291.7,2313.8,2248.6,481.02M,-1.34,Technology
2022-07-13,2256.1,2261.1,2269.3,2210.8,448.19M,-0.22,Technology
2022-07-14,2277.0,2256.1,2284.5,2209.3,468.35M,0.93,Technology
2022-07-15,2317.0,2277.0,2317.4,2277.0,480.25M,1.76,Technology
2022-07-18,2293.2,2319.8,2347.3,2285.8,481.60M,-1.03,Technology
2022-07-19,2363.8,2293.2,2365.7,2293.2,562.27M,3.08,Technology
2022-07-20,2400.6,2363.8,2410.2,2358.5,503.69M,1.56,Technology
2022-07-21,2434.4,2400.6,2434.6,2378.8,467.56M,1.41,Technology
2022-07-22,2400.8,2434.4,2442.2,2387.1,465.76M,-1.38,Technology
2022-07-25,2386.0,2400.8,2400.8,2368.9,407.41M,-0.61,Technology
2022-07-26,2348.3,2386.0,2386.0,2338.9,444.74M,-1.58,Technology
2022-07-27,2449.1,2348.3,2459.3,2348.3,593.24M,4.29,Technology
2022-07-28,2484.2,2449.1,2490.2,2428.9,518.41M,1.43,Technology
2022-07-29,2522.6,2484.2,2529.6,2482.6,618.00M,1.55,Technology
2022-08-01,2517.5,2522.6,2543.1,2495.5,488.44M,-0.2,Technology
2022-08-02,2500.0,2517.5,2528.5,2479.2,500.86M,-0.69,Technology
2022-08-03,2567.3,2500.0,2573.9,2500.0,604.61M,2.69,Technology
2022-08-04,2577.9,2567.3,2578.9,2549.4,523.68M,0.42,Technology
2022-08-05,2571.8,2577.9,2578.0,2536.9,454.33M,-0.24,Technology
2022-08-08,2549.2,2571.8,2588.8,2535.8,501.59M,-0.88,Technology
2022-08-09,2523.6,2549.2,2549.2,2510.7,519.82M,-1.0,Technology
2022-08-10,2593.6,2523.6,2594.6,2523.6,496.58M,2.77,Technology
2022-08-11,2581.1,2593.6,2624.0,2578.1,437.90M,-0.48,Technology
2022-08-12,2634.6,2581.1,2634.6,2581.1,443.18M,2.07,Technology
2022-08-15,2651.1,2634.6,2654.4,2623.6,364.31M,0.63,Technology
2022-08-16,2643.5,2651.1,2656.2,2619.4,380.54M,-0.29,Technology
2022-08-17,2624.9,2643.5,2644.6,2605.9,442.58M,-0.7,Technology
2022-08-18,2637.8,2624.9,2648.1,2617.2,440.19M,0.49,Technology
2022-08-19,2589.6,2637.8,2637.8,2584.4,438.22M,-1.83,Technology
2022-08-22,2517.5,2589.6,2589.6,2512.0,440.98M,-2.78,Technology
2022-08-23,2511.2,2517.5,2537.8,2508.0,355.85M,-0.25,Technology
2022-08-24,2512.2,2511.2,2523.1,2499.3,375.07M,0.04,Technology
2022-08-25,2554.3,2512.2,2555.1,2512.2,440.19M,1.68,Technology
2022-08-26,2444.9,2554.3,2559.8,2444.9,526.16M,-4.28,Technology
2022-08-29,2413.7,2444.9,2444.9,2404.6,428.40M,-1.28,Technology
2022-08-30,2387.7,2413.7,2430.4,2367.4,471.13M,-1.08,Technology
2022-08-31,2364.7,2387.7,2409.9,2364.3,562.77M,-0.96,Technology
2022-09-01,2353.4,2364.7,2364.7,2304.8,598.75M,-0.48,Technology
2022-09-02,2323.1,2353.4,2391.5,2311.3,506.01M,-1.29,Technology
2022-09-06,2307.3,2323.1,2336.1,2293.4,475.55M,-0.68,Technology
2022-09-07,2344.0,2307.3,2353.8,2305.2,476.20M,1.59,Technology
2022-09-09,2398.4,2352.0,2404.1,2352.0,453.73M,2.32,Technology
2022-09-12,2437.6,2398.4,2439.1,2398.4,495.70M,1.63,Technology
2022-09-13,2307.3,2437.6,2437.6,2301.6,677.88M,-5.35,Technology
2022-09-14,2317.4,2307.3,2332.9,2294.4,546.36M,0.44,Technology
2022-09-15,2262.4,2317.4,2317.4,2249.8,570.84M,-2.37,Technology
2022-09-16,2251.6,2262.4,2262.4,2218.4,868.53M,-0.48,Technology
2022-09-19,2270.1,2251.6,2271.7,2228.7,476.84M,0.82,Technology
2022-09-20,2258.6,2270.1,2272.8,2239.1,487.00M,-0.51,Technology
2022-09-21,2222.4,2258.6,2301.4,2222.1,579.56M,-1.6,Technology
2022-09-22,2200.5,2222.4,2223.8,2187.4,581.52M,-0.98,Technology
2022-09-23,2170.8,2200.5,2200.5,2143.1,598.36M,-1.35,Technology
2022-09-26,2156.3,2170.8,2201.2,2150.7,552.91M,-0.67,Technology
2022-09-27,2161.0,2156.3,2205.5,2140.4,531.44M,0.22,Technology
2022-09-28,2180.9,2161.0,2191.4,2127.0,591.92M,0.92,Technology
2022-09-29,2121.1,2180.9,2180.9,2097.2,623.21M,-2.74,Technology
2022-09-30,2079.9,2121.1,2144.3,2079.4,624.05M,-1.94,Technology
2022-10-03,2145.3,2079.9,2157.4,2079.9,593.36M,3.15,Technology
2022-10-04,2216.1,2145.3,2218.0,2145.3,568.23M,3.3,Technology
2022-10-05,2224.1,2216.1,2238.8,2173.8,492.18M,0.36,Technology
2022-10-06,2205.1,2224.1,2240.7,2202.9,504.61M,-0.85,Technology
2022-10-07,2113.9,2205.1,2205.1,2103.5,666.73M,-4.14,Technology
2022-10-10,2081.0,2113.9,2117.0,2060.1,571.30M,-1.56,Technology
2022-10-11,2049.4,2081.0,2083.0,2034.1,625.08M,-1.52,Technology
2022-10-12,2042.4,2049.4,2063.0,2039.8,489.86M,-0.34,Technology
2022-10-13,2106.0,2042.4,2116.4,1980.5,755.10M,3.12,Technology
2022-10-14,2045.6,2106.0,2127.1,2043.3,585.52M,-2.87,Technology
2022-10-17,2108.8,2045.6,2118.5,2045.6,566.39M,3.09,Technology
2022-10-18,2126.3,2108.8,2169.6,2099.9,584.92M,0.83,Technology
2022-10-19,2120.8,2126.3,2141.4,2099.7,441.05M,-0.26,Technology
2022-10-20,2122.2,2120.8,2167.1,2111.4,512.12M,0.07,Technology
2022-10-21,2178.4,2122.2,2183.0,2110.9,614.74M,2.65,Technology
2022-10-24,2208.4,2178.4,2216.8,2161.1,511.63M,1.38,Technology
2022-10-25,2251.1,2208.4,2252.6,2208.4,549.60M,1.93,Technology
2022-10-26,2200.8,2251.1,2251.1,2192.6,643.46M,-2.23,Technology
2022-10-27,2173.3,2200.8,2221.1,2169.5,613.45M,-1.25,Technology
2022-10-28,2271.6,2173.3,2276.2,2173.3,684.39M,4.52,Technology
2022-10-31,2241.1,2271.6,2271.6,2228.1,568.51M,-1.34,Technology
2022-11-01,2221.8,2241.1,2272.0,2211.9,495.87M,-0.86,Technology
2022-11-02,2144.6,2221.8,2246.7,2144.1,666.27M,-3.47,Technology
2022-11-03,2080.4,2144.6,2144.6,2079.1,626.80M,-3.0,Technology
2022-11-04,2115.2,2080.4,2126.2,2066.7,710.04M,1.67,Technology
2022-11-07,2149.9,2115.3,2153.4,2103.6,510.88M,1.64,Technology
2022-11-08,2169.6,2149.9,2195.9,2138.6,548.12M,0.92,Technology
2022-11-09,2112.1,2169.6,2169.6,2109.6,483.59M,-2.65,Technology
2022-11-10,2287.9,2137.6,2289.1,2137.6,743.85M,8.33,Technology
