"Date","Price","Open","High","Low","Vol.","Change %"
"12/29/2022","834.70","828.55","836.96","827.88","118.62M","1.22%"
"12/28/2022","824.60","836.83","839.01","824.53","125.32M","-1.31%"
"12/27/2022","835.58","834.29","839.50","831.58","125.26M","0.33%"
"12/23/2022","832.86","827.49","834.04","824.61","99.05M","0.57%"
"12/22/2022","828.14","833.78","833.78","815.55","149.83M","-1.25%"
"12/21/2022","838.65","831.21","839.95","830.30","164.11M","1.85%"
"12/20/2022","823.45","821.44","828.45","819.85","157.56M","0.14%"
"12/19/2022","822.28","825.97","831.72","818.37","156.10M","-0.52%"
"12/16/2022","826.54","823.42","828.40","818.72","392.88M","-0.48%"
"12/15/2022","830.55","842.23","842.92","826.43","225.22M","-2.45%"
"12/14/2022","851.42","854.50","862.43","847.15","211.27M","-0.19%"
"12/13/2022","853.02","867.38","867.38","846.98","249.14M","0.36%"
"12/12/2022","849.99","837.49","850.05","836.78","162.56M","1.71%"
"12/09/2022","835.70","842.14","845.27","835.33","141.43M","-0.81%"
"12/08/2022","842.55","842.04","847.57","839.57","151.69M","0.57%"
"12/07/2022","837.76","837.12","843.26","836.01","170.37M","-0.14%"
"12/06/2022","838.91","850.18","850.68","832.37","164.33M","-1.15%"
"12/05/2022","848.65","855.42","855.87","847.37","177.00M","-1.70%"
"12/02/2022","863.37","849.48","866.09","849.48","157.34M","0.62%"
"12/01/2022","858.03","861.17","863.16","851.85","157.39M","0.00%"
"11/30/2022","858.06","844.10","858.08","834.89","248.35M","1.59%"
"11/29/2022","844.62","841.27","845.68","838.60","135.89M","0.62%"
"11/28/2022","839.42","848.89","851.73","836.79","153.02M","-1.81%"
"11/25/2022","854.86","853.33","856.57","852.66","65.11M","0.37%"
"11/23/2022","851.70","849.28","854.73","848.94","129.69M","0.39%"
"11/22/2022","848.40","845.75","850.26","844.93","147.30M","0.75%"
"11/21/2022","842.06","837.62","844.48","836.82","146.62M","0.37%"
"11/18/2022","838.94","840.72","842.94","834.02","165.32M","0.71%"
"11/17/2022","833.02","825.05","833.34","819.76","151.98M","-0.25%"
"11/16/2022","835.10","840.60","841.41","833.56","165.19M","-0.78%"
"11/15/2022","841.64","843.18","845.98","834.47","200.96M","0.77%"
"11/14/2022","835.18","838.86","846.84","835.18","183.61M","-0.68%"
"11/11/2022","840.90","842.37","846.56","837.69","216.51M","-0.10%"
"11/10/2022","841.77","827.02","842.31","826.80","240.54M","4.23%"
"11/09/2022","807.60","814.50","819.65","806.90","163.02M","-1.45%"
"11/08/2022","819.46","814.80","823.45","810.09","182.61M","0.86%"
"11/07/2022","812.48","807.32","813.65","802.82","170.33M","1.06%"
"11/04/2022","803.92","801.15","805.94","790.95","198.64M","1.59%"
"11/03/2022","791.34","776.96","798.21","774.89","219.38M","1.04%"
"11/02/2022","783.19","792.83","809.09","782.83","240.12M","-1.76%"
"11/01/2022","797.24","803.25","804.34","792.49","184.57M","-0.06%"
"10/31/2022","797.71","795.12","802.82","793.88","211.13M","-0.34%"
"10/28/2022","800.42","783.76","800.91","781.97","200.82M","2.38%"
"10/27/2022","781.82","781.16","791.18","780.84","214.29M","1.14%"
"10/26/2022","772.98","775.31","783.93","770.23","247.44M","0.34%"
"10/25/2022","770.33","760.31","770.97","758.69","216.62M","1.35%"
"10/24/2022","760.09","754.45","762.90","753.58","204.21M","1.35%"
"10/21/2022","749.96","730.27","751.44","728.84","246.55M","2.65%"
"10/20/2022","730.61","742.76","746.94","729.21","236.58M","-1.91%"
"10/19/2022","744.84","745.78","751.52","739.26","241.27M","-0.69%"
"10/18/2022","750.01","747.54","752.09","739.97","202.29M","2.36%"
"10/17/2022","732.72","726.95","736.40","726.95","206.57M","2.25%"
"10/14/2022","716.63","737.56","739.15","715.56","201.16M","-2.23%"
"10/13/2022","732.98","704.20","736.67","700.26","253.01M","2.20%"
"10/12/2022","717.22","722.00","725.57","717.07","182.10M","-0.81%"
"10/11/2022","723.10","721.38","732.58","718.50","252.12M","0.01%"
"10/10/2022","723.01","727.22","730.22","717.17","172.00M","0.33%"
"10/07/2022","720.66","728.02","728.67","716.23","200.27M","-1.92%"
"10/06/2022","734.78","740.61","744.57","732.97","177.96M","-1.09%"
"10/05/2022","742.89","739.04","749.39","735.86","171.35M","-0.58%"
"10/04/2022","747.20","732.99","747.42","732.99","226.64M","3.49%"
"10/03/2022","722.00","708.68","727.72","706.48","208.02M","3.05%"
"09/30/2022","700.60","707.94","714.38","700.40","217.98M","-1.31%"
"09/29/2022","709.87","716.63","717.18","703.89","197.80M","-1.83%"
"09/28/2022","723.10","710.83","726.99","708.43","211.35M","2.24%"
"09/27/2022","707.27","714.37","718.35","701.60","217.79M","-0.31%"
"09/26/2022","709.46","715.10","721.09","706.79","211.53M","-1.13%"
"09/23/2022","717.60","724.18","724.18","708.76","246.06M","-1.87%"
"09/22/2022","731.27","740.55","741.45","730.36","210.63M","-1.49%"
"09/21/2022","742.32","759.07","764.52","742.31","204.14M","-1.34%"
"09/20/2022","752.38","756.29","756.29","746.22","185.10M","-1.24%"
"09/19/2022","761.79","746.79","762.74","746.79","185.75M","1.33%"
"09/16/2022","751.77","751.96","754.85","745.22","373.46M","-2.06%"
"09/15/2022","767.56","774.25","780.40","765.44","212.31M","-1.07%"
"09/14/2022","775.84","777.04","779.22","766.38","203.90M","-0.18%"
"09/13/2022","777.27","793.70","796.63","774.54","186.17M","-3.79%"
"09/12/2022","807.86","807.15","811.92","803.96","184.06M","0.61%"
"09/09/2022","803.00","798.19","804.67","797.60","181.10M","1.57%"
"09/07/2022","790.56","776.65","792.40","775.27","208.23M","1.63%"
"09/06/2022","777.89","777.87","781.53","771.34","200.24M","0.16%"
"09/02/2022","776.67","791.66","793.79","773.17","163.30M","-0.99%"
"09/01/2022","784.43","778.77","784.67","774.89","206.96M","0.14%"
"08/31/2022","783.36","792.44","794.54","782.71","222.53M","-0.87%"
"08/30/2022","790.20","803.58","804.44","787.09","192.52M","-1.48%"
"08/29/2022","802.04","799.05","808.55","797.87","180.46M","-0.44%"
"08/26/2022","805.58","836.66","836.97","805.31","174.22M","-3.51%"
"08/25/2022","834.87","826.04","835.03","825.62","167.21M","1.52%"
"08/24/2022","822.33","820.35","824.76","819.05","135.36M","0.33%"
"08/23/2022","819.66","817.78","825.08","817.48","156.68M","0.19%"
"08/22/2022","818.13","823.36","824.94","817.23","184.33M","-1.95%"
"08/19/2022","834.36","840.60","840.60","831.92","175.44M","-1.27%"
"08/18/2022","845.08","843.37","846.42","840.65","126.45M","0.33%"
"08/17/2022","842.34","838.57","846.10","838.07","151.25M","-0.78%"
"08/16/2022","848.93","841.85","852.58","841.81","152.35M","0.45%"
"08/15/2022","845.16","838.05","846.27","836.80","143.43M","0.23%"
"08/12/2022","843.18","833.31","843.35","831.96","140.69M","1.47%"
"08/11/2022","830.99","832.39","838.31","829.53","168.63M","0.46%"
"08/10/2022","827.15","821.55","829.57","820.19","182.96M","2.22%"
"08/09/2022","809.19","812.49","813.39","807.62","178.08M","-0.37%"
"08/08/2022","812.20","818.19","820.79","810.29","167.91M","-0.08%"
"08/05/2022","812.82","805.45","813.04","804.90","140.46M","0.21%"
"08/04/2022","811.11","809.22","813.69","807.11","166.52M","0.31%"
"08/03/2022","808.58","804.00","810.88","799.00","175.87M","0.98%"
"08/02/2022","800.77","806.48","810.82","799.51","187.78M","-1.05%"
"08/01/2022","809.29","804.58","811.93","802.71","194.77M","0.12%"
"07/29/2022","808.28","793.15","810.19","792.68","199.13M","2.00%"
"07/28/2022","792.40","779.92","793.01","778.00","227.23M","2.07%"
"07/27/2022","776.32","768.49","779.81","764.56","211.64M","1.58%"
"07/26/2022","764.25","765.88","771.14","762.53","184.52M","-0.53%"
"07/25/2022","768.31","765.51","770.44","761.32","149.05M","0.47%"
"07/22/2022","764.72","770.09","771.90","761.28","184.54M","-0.31%"
"07/21/2022","767.07","759.82","767.31","756.72","241.05M","0.68%"
"07/20/2022","761.87","756.04","763.65","753.60","180.98M","0.74%"
"07/19/2022","756.29","735.70","757.10","735.70","194.64M","3.58%"
"07/18/2022","730.13","740.65","743.46","728.03","184.77M","-0.60%"
"07/15/2022","734.53","732.59","735.49","725.84","195.80M","1.58%"
"07/14/2022","723.08","716.91","723.78","712.77","191.82M","-0.58%"
"07/13/2022","727.32","725.39","732.92","722.83","231.26M","-1.20%"
"07/12/2022","736.16","736.20","746.00","733.65","251.00M","-0.32%"
"07/11/2022","738.54","738.93","743.17","736.90","147.91M","-0.67%"
"07/08/2022","743.51","746.81","747.99","737.91","148.81M","-0.46%"
"07/07/2022","746.95","743.10","748.54","738.62","178.76M","1.19%"
"07/06/2022","738.19","734.56","742.61","728.81","169.92M","0.61%"
"07/05/2022","733.72","734.80","734.80","721.34","223.61M","-1.53%"
"07/01/2022","745.11","737.98","747.41","731.66","181.44M","0.91%"
"06/30/2022","738.41","728.30","741.58","724.10","223.73M","0.28%"
"06/29/2022","736.35","741.69","741.82","730.74","177.14M","-0.62%"
"06/28/2022","740.94","754.38","762.58","740.50","186.98M","-1.15%"
"06/27/2022","749.55","754.43","754.80","746.63","163.71M","-0.25%"
"06/24/2022","751.42","731.06","751.61","731.06","279.12M","3.49%"
"06/23/2022","726.06","729.66","731.99","717.50","209.78M","-0.53%"
"06/22/2022","729.90","723.40","735.70","722.95","201.53M","-0.53%"
"06/21/2022","733.82","730.93","736.69","727.29","213.90M","1.78%"
"06/17/2022","720.96","721.10","727.72","712.82","371.82M","-0.24%"
"06/16/2022","722.66","736.29","736.29","718.97","269.32M","-3.38%"
"06/15/2022","747.92","746.13","756.29","736.72","247.30M","1.01%"
"06/14/2022","740.45","746.28","750.98","734.53","238.08M","-0.25%"
"06/13/2022","742.31","750.28","751.31","737.93","262.37M","-3.03%"
"06/10/2022","765.48","776.85","776.85","765.34","220.74M","-2.96%"
"06/09/2022","788.81","801.20","804.17","788.75","159.56M","-1.97%"
"06/08/2022","804.65","812.42","815.00","802.82","151.26M","-1.83%"
"06/07/2022","819.64","803.63","820.16","798.82","151.97M","1.36%"
"06/06/2022","808.67","810.70","813.33","806.95","154.53M","0.40%"
"06/03/2022","805.43","802.35","807.25","800.34","187.03M","-0.36%"
"06/02/2022","808.34","797.92","808.69","791.66","163.83M","1.89%"
"06/01/2022","793.32","802.47","804.45","786.88","188.68M","-0.62%"
"05/31/2022","798.27","798.11","803.65","790.69","314.73M","-0.85%"
"05/27/2022","805.12","794.11","805.17","794.11","167.21M","2.05%"
"05/26/2022","788.97","779.08","792.95","779.08","194.20M","1.99%"
"05/25/2022","773.54","767.21","776.33","764.31","192.67M","0.64%"
"05/24/2022","768.63","765.90","770.67","752.94","195.11M","-0.12%"
"05/23/2022","769.57","763.47","771.30","760.79","175.32M","1.63%"
"05/20/2022","757.20","769.47","769.47","742.84","237.31M","-1.07%"
"05/19/2022","765.40","765.46","774.93","756.80","213.49M","-0.94%"
"05/18/2022","772.70","797.27","797.27","770.77","210.86M","-3.75%"
"05/17/2022","802.83","796.73","803.96","791.22","194.59M","2.28%"
"05/16/2022","784.94","784.10","791.13","778.72","179.21M","-0.17%"
"05/13/2022","786.26","781.44","790.41","778.24","206.96M","1.24%"
"05/12/2022","776.66","772.30","781.43","762.03","254.74M","0.14%"
"05/11/2022","775.59","782.49","795.48","774.50","222.86M","-0.93%"
"05/10/2022","782.85","794.40","798.35","775.03","244.18M","-0.65%"
"05/09/2022","787.95","799.42","800.85","784.79","245.60M","-2.41%"
"05/06/2022","807.37","810.44","810.44","794.73","213.90M","-0.65%"
"05/05/2022","812.62","829.45","830.95","806.60","220.61M","-2.66%"
"05/04/2022","834.85","812.57","836.62","808.92","241.68M","2.87%"
"05/03/2022","811.56","807.75","816.38","804.82","213.59M","0.70%"
"05/02/2022","805.92","804.01","812.93","790.55","239.64M","0.17%"
"04/29/2022","804.56","826.13","829.01","802.86","239.50M","-2.62%"
"04/28/2022","826.23","820.04","829.31","809.54","236.48M","1.14%"
"04/27/2022","816.88","813.53","824.34","809.99","254.88M","0.35%"
"04/26/2022","814.00","827.95","828.97","813.99","243.44M","-2.19%"
"04/22/2022","832.24","849.27","849.27","831.64","228.04M","-2.49%"
"04/21/2022","853.46","870.03","872.46","851.56","311.12M","-1.00%"
"04/20/2022","862.09","862.01","867.96","861.06","202.11M","0.54%"
"04/19/2022","857.43","845.21","858.62","845.21","199.43M","1.81%"
"04/18/2022","842.21","843.41","850.26","838.81","166.15M","-0.38%"
"04/14/2022","845.44","849.14","853.14","845.17","245.08M","-0.10%"
"04/13/2022","846.25","840.05","846.90","840.05","272.07M","0.97%"
"04/12/2022","838.15","841.38","850.09","834.75","196.21M","-0.14%"
"04/11/2022","839.33","840.43","849.15","838.18","197.75M","-0.29%"
"04/08/2022","841.81","846.05","849.70","840.51","187.51M","-0.60%"
"04/07/2022","846.93","841.90","849.95","833.76","233.11M","0.31%"
"04/06/2022","844.33","844.49","846.48","838.58","254.73M","-0.76%"
"04/05/2022","850.83","859.78","866.66","849.20","220.39M","-1.39%"
"04/04/2022","862.86","863.23","863.61","853.14","176.57M","-0.17%"
"04/01/2022","864.37","873.74","874.49","857.81","196.60M","-0.70%"
"03/31/2022","870.46","881.84","887.52","870.46","217.46M","-1.57%"
"03/30/2022","884.31","884.20","889.81","880.74","185.33M","-0.15%"
"03/29/2022","885.63","882.40","886.14","877.28","341.05M","0.90%"
"03/28/2022","877.75","876.12","877.76","869.68","176.07M","0.03%"
"03/25/2022","877.48","873.59","877.61","870.04","177.50M","0.63%"
"03/24/2022","872.00","868.14","872.15","866.02","175.64M","0.75%"
"03/23/2022","865.55","870.61","871.82","865.43","187.82M","-0.91%"
"03/22/2022","873.54","871.50","875.79","869.35","217.10M","0.53%"
"03/21/2022","868.94","864.85","872.11","863.66","256.85M","0.17%"
"03/18/2022","867.47","863.15","867.86","856.18","337.33M","0.40%"
"03/17/2022","864.05","849.01","864.05","848.40","228.13M","1.34%"
"03/16/2022","852.61","845.26","854.35","836.15","308.60M","1.32%"
"03/15/2022","841.52","833.70","843.37","831.41","303.17M","1.55%"
"03/14/2022","828.66","830.12","837.42","822.88","274.24M","0.32%"
"03/11/2022","826.00","837.56","842.22","825.51","237.97M","-0.80%"
"03/10/2022","832.65","825.78","833.99","824.07","263.44M","-0.12%"
"03/09/2022","833.65","828.84","839.92","828.84","340.21M","1.81%"
"03/08/2022","818.79","826.47","840.81","818.32","385.36M","-0.63%"
"03/07/2022","824.02","847.21","850.12","823.83","401.92M","-2.69%"
"03/04/2022","846.81","842.87","847.70","835.23","343.57M","-0.23%"
"03/03/2022","848.73","852.02","855.78","845.17","261.42M","0.08%"
"03/02/2022","848.06","831.51","851.73","831.51","249.65M","2.19%"
"03/01/2022","829.85","841.33","844.89","825.07","295.46M","-1.53%"
"02/28/2022","842.73","832.23","844.19","829.78","300.32M","0.70%"
"02/25/2022","836.86","818.49","839.03","818.49","263.71M","2.40%"
"02/24/2022","817.22","798.98","819.03","788.64","308.26M","1.24%"
"02/23/2022","807.23","825.94","827.29","806.31","220.64M","-1.88%"
"02/22/2022","822.67","829.93","834.53","818.31","230.55M","-0.92%"
"02/18/2022","830.34","836.70","842.15","828.24","219.29M","-0.91%"
"02/17/2022","837.99","850.02","850.02","836.74","190.71M","-1.86%"
"02/16/2022","853.85","847.60","856.52","845.13","191.14M","0.52%"
"02/15/2022","849.45","843.61","852.84","843.61","232.59M","1.51%"
"02/14/2022","836.79","840.39","843.27","830.29","217.22M","-0.40%"
"02/11/2022","840.15","853.11","856.82","836.03","259.69M","-1.50%"
"02/10/2022","852.97","860.26","868.66","848.75","218.23M","-1.65%"
"02/09/2022","867.32","862.77","868.44","862.77","217.12M","1.37%"
"02/08/2022","855.62","849.44","857.23","846.43","225.37M","1.00%"
"02/07/2022","847.11","848.44","853.62","844.40","227.47M","0.07%"
"02/04/2022","846.52","852.94","854.76","839.76","219.73M","-1.07%"
"02/03/2022","855.65","866.06","867.60","854.63","212.80M","-1.67%"
"02/02/2022","870.21","863.52","871.41","859.16","223.31M","0.67%"
"02/01/2022","864.43","859.34","866.34","852.28","229.52M","1.42%"
"01/31/2022","852.34","839.12","852.68","836.18","247.38M","1.10%"
"01/28/2022","843.04","835.85","843.08","820.24","257.38M","0.68%"
"01/27/2022","837.31","847.04","858.53","832.21","236.24M","-0.93%"
"01/26/2022","845.14","856.24","866.58","836.63","268.54M","-0.82%"
"01/25/2022","852.17","850.02","859.36","832.21","266.60M","-0.93%"
"01/24/2022","860.20","847.54","861.95","829.58","322.48M","0.53%"
"01/21/2022","855.63","863.84","870.32","852.92","285.48M","-0.97%"
"01/20/2022","863.97","875.95","885.66","862.76","224.40M","-1.24%"
"01/19/2022","874.80","885.81","888.14","874.39","200.23M","-1.10%"
"01/18/2022","884.54","889.47","889.47","880.12","228.14M","-1.19%"
"01/14/2022","895.18","894.27","895.98","886.51","209.32M","-0.57%"
"01/13/2022","900.33","900.85","908.56","897.79","221.48M","0.18%"
"01/12/2022","898.68","899.30","903.42","896.28","179.51M","0.30%"
"01/11/2022","896.03","891.98","897.05","882.36","167.92M","0.63%"
"01/10/2022","890.39","898.68","898.80","883.81","203.00M","-1.15%"
"01/07/2022","900.75","901.80","906.74","900.64","203.58M","-0.03%"
"01/06/2022","901.01","900.31","904.22","896.71","151.76M","0.45%"
"01/05/2022","896.95","906.66","912.42","896.71","209.51M","-0.96%"
"01/04/2022","905.63","893.29","907.15","893.15","195.21M","2.03%"
"01/03/2022","887.59","896.10","898.30","883.25","192.85M","-0.82%"
"12/31/2021","894.96","889.78","898.50","889.00","113.16M","0.44%"
"12/30/2021","891.03","894.98","899.22","890.56","118.15M","-0.39%"
"12/29/2021","894.53","892.38","896.30","890.81","117.29M","0.16%"
"12/28/2021","893.07","888.06","895.19","887.50","124.65M","0.51%"
"12/27/2021","888.53","880.39","888.85","879.59","127.34M","1.05%"
"12/23/2021","879.30","871.89","882.04","871.89","144.54M","1.16%"
"12/22/2021","869.19","865.80","870.31","865.22","159.34M","0.33%"
"12/21/2021","866.35","855.85","868.17","855.85","216.27M","1.96%"
"12/20/2021","849.69","853.80","853.80","842.69","217.11M","-1.65%"
"12/17/2021","863.98","878.48","879.15","863.48","332.95M","-1.70%"
"12/16/2021","878.92","882.64","887.80","875.91","202.42M","0.05%"
"12/15/2021","878.47","872.90","879.60","867.58","212.20M","0.89%"
"12/14/2021","870.72","875.92","882.90","867.59","192.40M","-0.97%"
"12/13/2021","879.25","887.62","888.14","878.06","249.55M","-1.04%"
"12/10/2021","888.50","888.71","890.22","884.37","173.76M","0.39%"
"12/09/2021","885.06","884.44","889.36","882.19","176.21M","-0.31%"
"12/08/2021","887.79","885.30","889.36","883.44","211.35M","0.27%"
"12/07/2021","885.38","880.14","892.66","880.14","217.76M","1.03%"
"12/06/2021","876.33","868.74","881.84","868.74","275.25M","1.64%"
"12/03/2021","862.21","863.52","866.59","853.61","256.07M","-0.04%"
"12/02/2021","862.59","844.01","865.84","842.38","284.27M","2.89%"
"12/01/2021","838.37","861.15","866.41","838.31","313.13M","-1.43%"
"11/30/2021","850.54","867.73","868.12","849.35","334.21M","-2.55%"
"11/29/2021","872.81","879.29","879.80","868.03","224.26M","0.24%"
"11/26/2021","870.76","878.63","878.63","865.30","285.92M","-2.73%"
"11/25/2021","895.20","893.16","897.15","892.50","","0.00%"
"11/24/2021","895.20","893.16","897.15","892.50","147.33M","-0.13%"
"11/23/2021","896.34","895.52","899.31","891.93","173.33M","0.17%"
"11/22/2021","894.80","894.29","902.98","893.01","189.78M","0.28%"
"11/19/2021","892.29","896.54","896.96","891.27","211.39M","-0.53%"
"11/18/2021","897.01","899.61","901.63","892.54","182.90M","-0.27%"
"11/17/2021","899.42","904.77","904.77","896.53","154.94M","-0.56%"
"11/16/2021","904.51","904.85","909.29","904.20","178.30M","-0.01%"
"11/15/2021","904.56","905.12","907.66","902.97","155.45M","0.16%"
"11/12/2021","903.16","897.97","904.50","895.68","176.31M","0.81%"
"11/11/2021","895.88","900.39","901.45","895.24","124.29M","-0.42%"
"11/10/2021","899.64","903.82","906.48","897.35","150.74M","-0.63%"
"11/09/2021","905.34","904.95","907.26","900.31","173.22M","0.25%"
"11/08/2021","903.05","905.56","908.84","899.53","189.20M","0.39%"
"11/05/2021","899.52","899.17","904.45","896.41","238.56M","0.99%"
"11/04/2021","890.69","888.04","893.18","888.04","158.91M","0.42%"
"11/03/2021","886.98","885.30","887.33","879.39","179.40M","-0.19%"
"11/02/2021","888.68","887.56","889.39","884.80","167.49M","0.30%"
"11/01/2021","886.00","885.08","887.42","881.64","178.96M","0.31%"
"10/29/2021","883.30","881.82","886.46","879.82","175.96M","0.00%"
"10/28/2021","883.29","874.21","883.30","873.87","171.75M","1.29%"
"10/27/2021","872.06","883.77","884.76","872.05","180.60M","-1.21%"
"10/26/2021","882.77","886.37","890.51","882.64","204.72M","-0.56%"
"10/25/2021","887.72","885.70","891.31","881.91","171.24M","0.22%"
"10/22/2021","885.75","884.19","889.13","883.41","168.42M","0.30%"
"10/21/2021","883.10","880.62","883.31","877.44","180.94M","0.22%"
"10/20/2021","881.16","876.72","882.06","874.15","177.18M","0.63%"
"10/19/2021","875.68","874.51","875.96","869.97","149.82M","0.57%"
"10/18/2021","870.72","865.44","871.41","862.08","145.11M","0.09%"
"10/15/2021","869.92","866.96","873.44","866.81","186.07M","0.96%"
"10/14/2021","861.61","851.23","861.87","850.99","172.06M","1.89%"
"10/13/2021","845.64","845.68","848.86","836.80","194.19M","0.18%"
"10/12/2021","844.10","847.54","850.66","842.44","161.00M","-0.33%"
"10/11/2021","846.88","853.04","857.89","846.79","152.03M","-0.76%"
"10/08/2021","853.35","853.23","855.66","850.29","136.74M","-0.02%"
"10/07/2021","853.55","853.73","859.64","852.95","167.60M","0.77%"
"10/06/2021","847.05","836.59","847.41","830.81","184.99M","0.46%"
"10/05/2021","843.21","835.32","847.56","832.66","172.41M","1.10%"
"10/04/2021","834.04","837.87","842.62","829.31","206.35M","-0.53%"
"10/01/2021","838.50","832.04","843.05","824.65","220.74M","1.41%"
"09/30/2021","826.83","847.51","847.90","826.79","201.14M","-2.11%"
"09/29/2021","844.69","847.30","848.99","843.76","165.91M","0.08%"
"09/28/2021","844.03","850.75","853.35","842.18","197.01M","-1.15%"
"09/27/2021","853.83","853.94","861.36","853.42","184.43M","0.11%"
"09/24/2021","852.92","849.51","855.40","849.04","171.67M","0.16%"
"09/23/2021","851.56","842.41","856.01","842.39","219.91M","1.55%"
"09/22/2021","838.60","834.03","843.88","834.03","218.64M","0.96%"
"09/21/2021","830.60","839.66","840.39","828.35","206.55M","-0.70%"
"09/20/2021","836.47","836.53","837.82","827.32","249.09M","-1.15%"
"09/17/2021","846.20","852.56","854.31","844.86","346.74M","-1.05%"
"09/16/2021","855.16","861.50","862.74","853.89","179.58M","-0.66%"
"09/15/2021","860.85","851.59","863.03","850.56","177.22M","1.12%"
"09/14/2021","851.33","863.85","863.96","849.75","185.98M","-1.23%"
"09/13/2021","861.94","865.67","868.23","855.62","213.10M","0.27%"
"09/10/2021","859.64","867.93","869.19","859.51","207.38M","-0.47%"
"09/09/2021","863.66","867.18","872.36","861.61","221.25M","-0.47%"
"09/08/2021","867.78","864.84","869.44","861.49","169.55M","0.18%"
"09/07/2021","866.25","879.06","879.06","866.23","179.89M","-1.77%"
"09/03/2021","881.86","885.74","886.45","881.50","142.05M","-0.62%"
"09/02/2021","887.38","881.26","887.42","881.26","158.07M","1.02%"
"09/01/2021","878.46","882.46","882.46","875.23","156.14M","-0.36%"
"08/31/2021","881.64","883.71","885.14","879.68","186.52M","-0.28%"
"08/30/2021","884.13","886.73","888.06","882.33","141.46M","-0.16%"
"08/27/2021","885.51","882.21","887.52","882.21","137.41M","0.69%"
"08/26/2021","879.40","882.44","882.67","877.74","142.53M","-0.43%"
"08/25/2021","883.20","878.56","886.07","875.94","158.36M","0.60%"
"08/24/2021","877.91","874.89","881.17","874.89","166.11M","0.53%"
"08/23/2021","873.27","870.31","876.96","870.24","153.86M","0.81%"
"08/20/2021","866.26","865.02","868.47","862.20","156.89M","0.24%"
"08/19/2021","864.22","863.96","870.02","859.60","195.97M","-0.77%"
"08/18/2021","870.92","877.21","881.78","870.58","156.20M","-1.10%"
"08/17/2021","880.61","885.73","885.73","872.27","164.38M","-1.06%"
"08/16/2021","890.05","884.34","890.10","878.98","145.62M","0.34%"
"08/13/2021","887.01","890.00","891.13","885.92","132.17M","-0.32%"
"08/12/2021","889.83","891.49","892.85","885.38","152.93M","-0.23%"
"08/11/2021","891.88","882.25","891.97","879.51","196.21M","1.30%"
"08/10/2021","880.42","873.27","882.92","872.55","176.01M","1.01%"
"08/09/2021","871.60","871.67","873.69","867.91","160.20M","-0.40%"
"08/06/2021","875.10","874.91","878.26","873.58","159.46M","0.42%"
"08/05/2021","871.48","870.62","873.81","868.05","189.94M","0.50%"
"08/04/2021","867.18","874.28","877.17","867.11","212.95M","-1.37%"
"08/03/2021","879.20","869.02","879.33","862.32","194.14M","1.38%"
"08/02/2021","867.26","876.87","884.38","866.99","190.23M","-0.72%"
"07/30/2021","873.59","871.05","875.39","869.51","244.36M","-0.17%"
"07/29/2021","875.11","874.93","877.80","870.73","207.64M","0.77%"
"07/28/2021","868.43","874.22","875.22","864.25","245.28M","-0.29%"
"07/27/2021","870.98","872.28","875.14","865.73","306.47M","-0.53%"
"07/26/2021","875.64","874.90","877.87","869.89","212.14M","-0.01%"
"07/23/2021","875.77","874.90","877.33","871.85","188.00M","0.42%"
"07/22/2021","872.15","876.88","877.33","870.96","228.12M","-0.35%"
"07/21/2021","875.17","870.01","878.07","870.01","281.20M","1.00%"
"07/20/2021","866.50","845.72","867.94","845.25","331.18M","2.74%"
"07/19/2021","843.41","850.33","850.33","835.34","393.12M","-2.14%"
"07/16/2021","861.83","872.00","872.45","860.75","247.84M","-0.86%"
"07/15/2021","869.28","863.35","872.74","863.31","237.44M","0.23%"
"07/14/2021","867.32","870.07","873.13","864.66","264.49M","-0.04%"
"07/13/2021","867.64","874.59","875.04","867.43","222.24M","-0.97%"
"07/12/2021","876.10","872.09","877.12","868.24","212.38M","0.11%"
"07/09/2021","875.18","869.93","876.16","869.93","199.40M","1.62%"
"07/08/2021","861.24","863.30","866.68","854.47","258.59M","-1.43%"
"07/07/2021","873.70","862.77","874.72","862.77","246.00M","1.00%"
"07/06/2021","865.05","872.28","872.57","855.79","239.25M","-0.93%"
"07/02/2021","873.16","872.68","874.71","868.75","168.99M","0.18%"
"07/01/2021","871.58","870.21","872.03","867.77","195.12M","0.62%"
"06/30/2021","866.24","858.82","867.41","858.26","244.40M","0.84%"
"06/29/2021","859.06","864.23","867.00","858.52","265.26M","-0.24%"
"06/28/2021","861.15","865.38","865.84","857.41","268.71M","-0.52%"
"06/25/2021","865.68","864.39","868.60","863.57","290.63M","0.22%"
"06/24/2021","863.80","862.40","865.29","858.02","213.24M","0.77%"
"06/23/2021","857.22","860.92","863.15","857.13","184.22M","-0.27%"
"06/22/2021","859.57","858.05","862.42","853.65","186.46M","0.13%"
"06/21/2021","858.47","845.43","859.38","845.43","226.18M","2.18%"
"06/18/2021","840.16","844.22","847.02","839.21","350.16M","-1.25%"
"06/17/2021","850.79","864.31","865.85","843.20","278.65M","-1.55%"
"06/16/2021","864.18","872.57","873.09","862.17","238.38M","-0.99%"
"06/15/2021","872.80","870.13","874.48","866.79","188.44M","0.47%"
"06/14/2021","868.74","871.93","873.23","864.39","196.15M","-0.48%"
"06/11/2021","872.96","874.64","877.12","868.56","195.60M","0.19%"
"06/10/2021","871.31","880.49","882.62","870.82","219.25M","-0.47%"
"06/09/2021","875.44","883.44","883.44","875.27","200.32M","-1.03%"
